project_id,snapshot_date,project_age_days,total_tasks,completed_tasks,pending_tasks,completion_percentage,transition_count,reassignment_count,reopen_count,updated_by_count,assignee_count,critical_task_count,high_priority_task_count,bug_count,story_count,future_completed_30d,future_delayed_30d,future_delayed_rate,dynamic_risk_level,completion_percentage_change_1w,total_tasks_change_1w,pending_tasks_change_1w,transition_count_change_1w,reassignment_count_change_1w,reopen_count_change_1w,completion_percentage_change_4w,total_tasks_change_4w,pending_tasks_change_4w,transition_count_change_4w,reassignment_count_change_4w,reopen_count_change_4w,completion_change_1w,completion_change_4w,tasks_change_1w,tasks_change_4w,pending_change_1w,pending_change_4w,transition_change_1w,transition_change_4w,reassignment_change_1w,reassignment_change_4w,reopen_change_1w,reopen_change_4w,new_tasks_4w,completion_rate_4w,task_growth_rate_4w,transitions_per_task_1w,reassignments_per_task_1w,reopens_per_task_1w,pending_ratio,pending_growth_4w,completed_ratio,reassignment_rate,reopen_rate,transition_rate,completion_velocity_4w,completed_tasks_change_4w,pending_ratio_v3,pending_ratio_change_4w,reassignment_rate_change_4w,reopen_rate_change_4w,completion_acceleration,completion_per_day,task_growth_vs_completion,transitions_per_assignee,risk_pressure_score
10061,2022-10-21 15:44:25+00:00,1414.0,890,633.0,257.0,71.12359550561797,1282,193,0,1649,1060,19,195,101,507,8.0,1.0,0.125,Medium,0.1123595505617913,0.0,-1.0,0.0,0.0,0.0,0.1123595505617913,0.0,-1.0,0.0,0.0,0.0,0.1123595505617913,0.1123595505617913,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1123595505617913,0.0,0.0,0.0,0.0,0.2887640449438202,-0.003875968992248,0.7112359550561798,0.21685393258426966,0.0,1.4404494382022472,0.11235955056179137,1.0,0.28876404494382024,-0.0011235955056179692,0.0,0.0,0.11235955056179137,0.0502995724933649,-1.0,1.209433962264151,0.7460674157303371
10061,2022-10-28 15:44:25+00:00,1421.0,892,635.0,257.0,71.18834080717488,1285,194,0,1657,1063,19,195,101,509,6.0,1.0,0.1666666666666666,High,0.0647453015569112,2.0,0.0,3.0,1.0,0.0,0.1771048521187026,2.0,-1.0,3.0,1.0,0.0,0.0647453015569112,0.1771048521187026,2.0,2.0,0.0,-1.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,0.1771048521187026,0.0022471910112359,0.0033632286995515,0.0011210762331838,0.0,0.2881165919282511,-0.003875968992248,0.7118834080717489,0.21748878923766815,0.0,1.4405829596412556,0.17710485211870264,3.0,0.2881165919282511,-0.0017710485211870908,0.0006348566533984912,0.0,-0.047614249004880094,0.05009735454410618,-1.0,1.2088428974600187,0.7455156950672646
10061,2022-11-04 15:44:25+00:00,1428.0,896,635.0,261.0,70.87053571428571,1293,198,0,1667,1071,19,195,102,512,6.0,1.0,0.1666666666666666,High,-0.3178050928891736,4.0,4.0,8.0,4.0,0.0,-0.1407002407704709,6.0,3.0,11.0,5.0,0.0,-0.3178050928891736,-0.1407002407704709,4.0,6.0,4.0,3.0,8.0,11.0,4.0,5.0,0.0,0.0,6.0,-0.1407002407704709,0.0067415730337078,0.0089285714285714,0.0044642857142857,0.0,0.2912946428571428,0.0116279069767441,0.7087053571428571,0.22098214285714285,0.0,1.4430803571428572,-0.14070024077047094,3.0,0.29129464285714285,0.0014070024077046384,0.0041282102728731895,0.0,-0.38255039444608485,0.049629226690676265,3.0,1.207282913165266,0.7511160714285714
10061,2022-11-11 15:44:25+00:00,1435.0,896,636.0,260.0,70.98214285714286,1293,198,0,1667,1071,19,195,102,512,5.0,1.0,0.2,High,0.111607142857153,0.0,-1.0,0.0,0.0,0.0,-0.0290930979133179,6.0,2.0,11.0,5.0,0.0,0.111607142857153,-0.0290930979133179,0.0,6.0,-1.0,2.0,0.0,11.0,0.0,5.0,0.0,0.0,6.0,-0.0290930979133179,0.0067415730337078,0.0,0.0,0.0,0.2901785714285714,0.0077519379844961,0.7098214285714286,0.22098214285714285,0.0,1.4430803571428572,-0.029093097913317933,4.0,0.29017857142857145,0.0002909309791332415,0.0041282102728731895,0.0,0.4294122357463266,0.04946490791438527,2.0,1.207282913165266,0.75
10061,2022-12-09 15:44:25+00:00,1463.0,900,641.0,259.0,71.22222222222221,1296,198,0,1679,1075,19,195,102,513,1.0,0.0,0.0,Low,0.2400793650793531,4.0,-1.0,3.0,0.0,0.0,0.0986267166042438,10.0,2.0,14.0,5.0,0.0,0.2400793650793531,0.0986267166042438,4.0,10.0,-1.0,2.0,3.0,14.0,0.0,5.0,0.0,0.0,10.0,0.0986267166042438,0.0112359550561797,0.0033333333333333,0.0,0.0,0.2877777777777778,0.0077821011673151,0.7122222222222222,0.22,0.0,1.44,0.09862671660424382,8.0,0.2877777777777778,-0.0009862671660424427,0.0031460674157303414,0.0,0.12847222222220012,0.04868231184020657,2.0,1.2055813953488372,0.7455555555555555
10061,2022-12-16 15:44:25+00:00,1470.0,902,641.0,261.0,71.06430155210643,1299,199,0,1682,1078,19,195,102,515,2.0,1.0,0.5,Critical,-0.1579206701157858,2.0,2.0,3.0,1.0,0.0,-0.1240392550684532,10.0,4.0,14.0,5.0,0.0,-0.1579206701157858,-0.1240392550684532,2.0,10.0,2.0,4.0,3.0,14.0,1.0,5.0,0.0,0.0,10.0,-0.1240392550684532,0.0112107623318385,0.0033259423503325,0.0011086474501108,0.0,0.2893569844789357,0.0155642023346303,0.7106430155210643,0.22062084257206208,0.0,1.4401330376940134,-0.12403925506845326,6.0,0.2893569844789357,0.001240392550684588,0.003132053334393925,0.0,-0.39800003519513893,0.04834306228034451,4.0,1.205009276437848,0.7472283813747229
10061,2022-12-23 15:44:25+00:00,1477.0,902,641.0,261.0,71.06430155210643,1299,199,0,1682,1078,19,195,102,515,3.0,1.0,0.3333333333333333,High,0.0,0.0,0.0,0.0,0.0,0.0,0.1937658378207203,6.0,0.0,6.0,1.0,0.0,0.0,0.1937658378207203,0.0,6.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,6.0,0.1937658378207203,0.0066964285714285,0.0,0.0,0.0,0.2893569844789357,0.0,0.7106430155210643,0.22062084257206208,0.0,1.4401330376940134,0.19376583782072032,6.0,0.2893569844789357,-0.001937658378207141,-0.0003613002850807734,0.0,0.1579206701157858,0.04811394824110117,0.0,1.205009276437848,0.7472283813747229
10061,2022-12-30 15:44:25+00:00,1484.0,902,641.0,261.0,71.06430155210643,1299,199,0,1682,1078,19,195,102,515,3.0,1.0,0.3333333333333333,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0821586949635673,6.0,1.0,6.0,1.0,0.0,0.0,0.0821586949635673,0.0,6.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0821586949635673,0.0066964285714285,0.0,0.0,0.0,0.2893569844789357,0.0038461538461538,0.7106430155210643,0.22062084257206208,0.0,1.4401330376940134,0.08215869496356731,5.0,0.2893569844789357,-0.0008215869496357442,-0.0003613002850807734,0.0,0.0,0.04788699565505824,1.0,1.205009276437848,0.7472283813747229
10061,2023-01-06 15:44:25+00:00,1491.0,902,641.0,261.0,71.06430155210643,1299,199,0,1682,1078,19,195,102,515,4.0,1.0,0.25,High,0.0,0.0,0.0,0.0,0.0,0.0,-0.1579206701157858,2.0,2.0,3.0,1.0,0.0,0.0,-0.1579206701157858,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,-0.1579206701157858,0.0022222222222222,0.0,0.0,0.0,0.2893569844789357,0.0077220077220077,0.7106430155210643,0.22062084257206208,0.0,1.4401330376940134,-0.1579206701157858,0.0,0.2893569844789357,0.0015792067011579092,0.0006208425720620747,0.0,0.0,0.047662174079212895,2.0,1.205009276437848,0.7472283813747229
10061,2023-01-13 15:44:25+00:00,1498.0,902,642.0,260.0,71.17516629711751,1299,199,0,1682,1078,19,195,102,515,5.0,1.0,0.2,High,0.1108647450110851,0.0,-1.0,0.0,0.0,0.0,0.1108647450110851,0.0,-1.0,0.0,0.0,0.0,0.1108647450110851,0.1108647450110851,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1108647450110851,0.0,0.0,0.0,0.0,0.2882483370288248,-0.003831417624521,0.7117516629711752,0.22062084257206208,0.0,1.4401330376940134,0.11086474501108512,1.0,0.28824833702882485,-0.0011086474501108556,0.0,0.0,0.11086474501108512,0.04751346214760849,-1.0,1.205009276437848,0.7461197339246121
10061,2023-01-20 15:44:25+00:00,1505.0,904,644.0,260.0,71.23893805309734,1299,199,0,1684,1080,19,195,102,515,18.0,15.0,0.8333333333333334,Critical,0.0637717559798289,2.0,0.0,0.0,0.0,0.0,0.1746365009909141,2.0,-1.0,0.0,0.0,0.0,0.0637717559798289,0.1746365009909141,2.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1746365009909141,0.0022172949002217,0.0,0.0,0.0,0.2876106194690265,-0.003831417624521,0.7123893805309734,0.22013274336283187,0.0,1.4369469026548674,0.1746365009909141,3.0,0.28761061946902655,-0.0017463650099091566,-0.00048809920923020833,0.0,-0.04709298903125614,0.04733484256019757,-1.0,1.2027777777777777,0.7444690265486725
10061,2023-01-27 15:44:25+00:00,1512.0,904,644.0,260.0,71.23893805309734,1299,199,0,1684,1080,19,195,102,515,24.0,21.0,0.875,Critical,0.0,0.0,0.0,0.0,0.0,0.0,0.1746365009909141,2.0,-1.0,0.0,0.0,0.0,0.0,0.1746365009909141,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1746365009909141,0.0022172949002217,0.0,0.0,0.0,0.2876106194690265,-0.003831417624521,0.7123893805309734,0.22013274336283187,0.0,1.4369469026548674,0.1746365009909141,3.0,0.28761061946902655,-0.0017463650099091566,-0.00048809920923020833,0.0,-0.06377175597982898,0.047115699770567024,-1.0,1.2027777777777777,0.7444690265486725
10061,2023-02-03 15:44:25+00:00,1519.0,910,645.0,265.0,70.87912087912088,1304,203,0,1699,1090,19,195,102,517,24.0,22.0,0.9166666666666666,Critical,-0.3598171739764666,6.0,5.0,5.0,4.0,0.0,-0.1851806729855525,8.0,4.0,5.0,4.0,0.0,-0.3598171739764666,-0.1851806729855525,6.0,8.0,5.0,4.0,5.0,5.0,4.0,4.0,0.0,0.0,8.0,-0.1851806729855525,0.0088691796008869,0.0054945054945054,0.0043956043956043,0.0,0.2912087912087912,0.0153256704980842,0.7087912087912088,0.2230769230769231,0.0,1.432967032967033,-0.18518067298555252,4.0,0.29120879120879123,0.0018518067298555208,0.0024560805048610135,0.0,-0.3598171739764666,0.046661699064595705,4.0,1.1963302752293579,0.7494505494505496
10061,2023-02-10 15:44:25+00:00,1526.0,913,647.0,266.0,70.86527929901423,1306,206,0,1703,1096,19,195,102,519,25.0,25.0,1.0,Critical,-0.0138415801066429,3.0,1.0,2.0,3.0,0.0,-0.3098869981032806,11.0,6.0,7.0,7.0,0.0,-0.0138415801066429,-0.3098869981032806,3.0,11.0,1.0,6.0,2.0,7.0,3.0,7.0,0.0,0.0,11.0,-0.3098869981032806,0.0121951219512195,0.0021905805038335,0.0032858707557502,0.0,0.2913472070098576,0.023076923076923,0.7086527929901424,0.22562979189485213,0.0,1.4304490690032858,-0.3098869981032806,5.0,0.2913472070098576,0.003098869981032759,0.005008949322790057,0.0,0.3459755938698237,0.04643858407536974,6.0,1.1916058394160585,0.7513691128148958
10061,2023-02-17 15:44:25+00:00,1533.0,913,662.0,251.0,72.50821467688937,1306,206,0,1703,1096,19,195,102,519,10.0,10.0,1.0,Critical,1.6429353778751334,0.0,-15.0,0.0,0.0,0.0,1.269276623792024,9.0,-9.0,7.0,7.0,0.0,1.6429353778751334,1.269276623792024,0.0,9.0,-15.0,-9.0,0.0,7.0,0.0,7.0,0.0,0.0,9.0,1.269276623792024,0.0099557522123893,0.0,0.0,0.0,0.2749178532311062,-0.0346153846153846,0.7250821467688937,0.22562979189485213,0.0,1.4304490690032858,1.2692766237920239,18.0,0.27491785323110624,-0.012692766237920317,0.0054970485320202656,0.0,1.6567769579817764,0.047298248321519486,-9.0,1.1916058394160585,0.7349397590361446
10061,2023-02-24 15:44:25+00:00,1540.0,913,668.0,245.0,73.16538882803944,1306,206,0,1703,1096,19,195,102,519,5.0,4.0,0.8,Critical,0.6571741511500733,0.0,-6.0,0.0,0.0,0.0,1.9264507749420967,9.0,-15.0,7.0,7.0,0.0,0.6571741511500733,1.9264507749420967,0.0,9.0,-6.0,-15.0,0.0,7.0,0.0,7.0,0.0,0.0,9.0,1.9264507749420967,0.0099557522123893,0.0,0.0,0.0,0.2683461117196057,-0.0576923076923076,0.7316538882803943,0.22562979189485213,0.0,1.4304490690032858,1.9264507749420972,24.0,0.2683461117196057,-0.019264507749420845,0.0054970485320202656,0.0,-0.9857612267250602,0.04750999274548016,-15.0,1.1916058394160585,0.7283680175246441
10061,2023-03-03 15:44:25+00:00,1547.0,915,669.0,246.0,73.11475409836066,1306,206,0,1705,1098,19,195,102,521,4.0,3.0,0.75,Critical,-0.0506347296787765,2.0,1.0,0.0,0.0,0.0,2.235633219239787,5.0,-19.0,2.0,3.0,0.0,-0.0506347296787765,2.235633219239787,2.0,5.0,1.0,-19.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,2.235633219239787,0.0054945054945054,0.0,0.0,0.0,0.2688524590163934,-0.0716981132075471,0.7311475409836066,0.22513661202185792,0.0,1.4273224043715846,2.235633219239787,24.0,0.26885245901639343,-0.0223563321923978,0.002059688944934829,0.0,-0.7078088808288499,0.047262284485042445,-19.0,1.1894353369763206,0.7278688524590163
10061,2023-03-10 15:44:25+00:00,1554.0,915,669.0,246.0,73.11475409836066,1306,206,0,1705,1098,19,195,102,521,4.0,3.0,0.75,Critical,0.0,0.0,0.0,0.0,0.0,0.0,2.24947479934643,2.0,-20.0,0.0,0.0,0.0,0.0,2.24947479934643,0.0,2.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.24947479934643,0.0021905805038335,0.0,0.0,0.0,0.2688524590163934,-0.075187969924812,0.7311475409836066,0.22513661202185792,0.0,1.4273224043715846,2.24947479934643,22.0,0.26885245901639343,-0.02249474799346418,-0.000493179872994215,0.0,0.05063472967877658,0.0470493913116864,-20.0,1.1894353369763206,0.7278688524590163
10061,2023-03-17 15:44:25+00:00,1561.0,916,672.0,244.0,73.36244541484717,1307,206,0,1707,1099,19,195,103,521,2.0,0.0,0.0,Low,0.2476913164865095,1.0,-2.0,1.0,0.0,0.0,0.8542307379578062,3.0,-7.0,1.0,0.0,0.0,0.2476913164865095,0.8542307379578062,1.0,3.0,-2.0,-7.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.8542307379578062,0.0032858707557502,0.0010917030567685,0.0,0.0,0.2663755458515284,-0.0278884462151394,0.7336244541484717,0.22489082969432314,0.0,1.4268558951965065,0.8542307379578062,10.0,0.2663755458515284,-0.00854230737957784,-0.000738962200528992,0.0,0.24769131648650955,0.04699708226447609,-7.0,1.18926296633303,0.7248908296943231
10061,2023-03-24 15:44:25+00:00,1568.0,918,673.0,245.0,73.31154684095861,1310,206,0,1709,1101,19,195,103,523,2.0,0.0,0.0,Low,-0.0508985738885598,2.0,1.0,3.0,0.0,0.0,0.146158012919173,5.0,0.0,4.0,0.0,0.0,-0.0508985738885598,0.146158012919173,2.0,5.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,5.0,0.146158012919173,0.0054764512595837,0.0032679738562091,0.0,0.0,0.2668845315904139,0.0,0.7331154684095861,0.22440087145969498,0.0,1.4270152505446623,0.14615801291917307,5.0,0.2668845315904139,-0.0014615801291917863,-0.0012289204351571548,0.0,-0.29858989037506944,0.04675481303632564,0.0,1.189827429609446,0.724400871459695
10061,2023-03-31 15:44:25+00:00,1575.0,920,673.0,247.0,73.15217391304348,1312,206,0,1712,1103,19,195,103,525,3.0,0.0,0.0,Low,-0.159372927915129,2.0,2.0,2.0,0.0,0.0,0.0374198146828206,5.0,1.0,6.0,0.0,0.0,-0.159372927915129,0.0374198146828206,2.0,5.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0374198146828206,0.0054644808743169,0.0021739130434782,0.0,0.0,0.2684782608695652,0.0040650406504065,0.7315217391304348,0.22391304347826088,0.0,1.4260869565217391,0.03741981468282063,4.0,0.2684782608695652,-0.0003741981468282085,-0.0012235685435970367,0.0,-0.10847435402656913,0.046445824706694276,1.0,1.1894832275611968,0.725
10061,2023-04-07 15:44:25+00:00,1582.0,922,673.0,249.0,72.99349240780911,1316,206,0,1714,1105,19,195,103,527,7.0,3.0,0.4285714285714285,Critical,-0.1586815052343695,2.0,2.0,4.0,0.0,0.0,-0.1212616905515489,7.0,3.0,10.0,0.0,0.0,-0.1586815052343695,-0.1212616905515489,2.0,7.0,2.0,3.0,4.0,10.0,0.0,0.0,0.0,0.0,7.0,-0.1212616905515489,0.0076502732240437,0.0043383947939262,0.0,0.0,0.2700650759219088,0.0121951219512195,0.7299349240780911,0.22342733188720174,0.0,1.4273318872017353,-0.1212616905515489,4.0,0.27006507592190887,0.00121261690551544,-0.0017092801346561826,0.0,0.0006914226807595014,0.04614000784311575,3.0,1.1909502262443439,0.7255965292841648
10061,2023-04-14 15:44:25+00:00,1589.0,922,674.0,248.0,73.10195227765726,1316,206,0,1714,1105,19,195,103,527,12.0,3.0,0.25,High,0.1084598698481471,0.0,-1.0,0.0,0.0,0.0,-0.2604931371899113,6.0,4.0,9.0,0.0,0.0,0.1084598698481471,-0.2604931371899113,0.0,6.0,-1.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,-0.2604931371899113,0.0065502183406113,0.0,0.0,0.0,0.2689804772234273,0.0163934426229508,0.7310195227765727,0.22342733188720174,0.0,1.4273318872017353,-0.2604931371899113,2.0,0.26898047722342733,0.002604931371898933,-0.0014634978071214055,0.0,0.2671413750825167,0.04600500458002345,4.0,1.1909502262443439,0.7245119305856833
10061,2023-04-21 15:44:25+00:00,1596.0,925,675.0,250.0,72.97297297297297,1318,206,0,1719,1108,19,195,103,530,13.0,3.0,0.2307692307692307,High,-0.128979304684293,3.0,2.0,2.0,0.0,0.0,-0.3385738679856445,7.0,5.0,8.0,0.0,0.0,-0.128979304684293,-0.3385738679856445,3.0,7.0,2.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,7.0,-0.3385738679856445,0.0076252723311546,0.0021621621621621,0.0,0.0,0.2702702702702703,0.0204081632653061,0.7297297297297297,0.2227027027027027,0.0,1.424864864864865,-0.3385738679856445,2.0,0.2702702702702703,0.003385738679856365,-0.0016981687569922743,0.0,-0.23743917453244023,0.04572241414346677,5.0,1.1895306859205776,0.7243243243243244
10061,2023-04-28 15:44:25+00:00,1603.0,926,676.0,250.0,73.00215982721382,1318,206,0,1719,1109,19,195,103,531,12.0,3.0,0.25,High,0.0291868542408479,1.0,0.0,0.0,0.0,0.0,-0.1500140858296674,6.0,3.0,6.0,0.0,0.0,0.0291868542408479,-0.1500140858296674,1.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,-0.1500140858296674,0.0065217391304347,0.0,0.0,0.0,0.2699784017278617,0.0121457489878542,0.7300215982721382,0.2224622030237581,0.0,1.4233261339092873,-0.15001408582966747,3.0,0.26997840172786175,0.001500140858296528,-0.0014508404545027775,0.0,0.15816615892514108,0.045540960590900695,3.0,1.1884580703336338,0.7235421166306695
10061,2023-05-05 15:44:25+00:00,1610.0,931,677.0,254.0,72.71750805585391,1324,208,0,1727,1116,19,195,103,536,14.0,4.0,0.2857142857142857,High,-0.2846517713599041,5.0,4.0,6.0,2.0,0.0,-0.2759843519552021,9.0,5.0,8.0,2.0,0.0,-0.2846517713599041,-0.2759843519552021,5.0,9.0,4.0,5.0,6.0,8.0,2.0,2.0,0.0,0.0,9.0,-0.2759843519552021,0.009761388286334,0.0064446831364124,0.0021482277121374,0.0,0.2728249194414608,0.0200803212851405,0.7271750805585392,0.22341568206229862,0.0,1.4221267454350162,-0.2759843519552021,4.0,0.2728249194414608,0.002759843519551941,-1.1649824903120498e-05,0.0,-0.31383862560075215,0.04516615407195895,5.0,1.1863799283154122,0.7261009667024705
10061,2023-05-12 15:44:25+00:00,1617.0,938,685.0,253.0,73.02771855010661,1337,211,0,1737,1126,19,195,103,543,7.0,1.0,0.1428571428571428,Medium,0.3102104942527006,7.0,-1.0,13.0,3.0,0.0,-0.0742337275506486,16.0,5.0,21.0,5.0,0.0,0.3102104942527006,-0.0742337275506486,7.0,16.0,-1.0,5.0,13.0,21.0,3.0,5.0,0.0,0.0,16.0,-0.0742337275506486,0.0173535791757049,0.0138592750533049,0.0031982942430703,0.0,0.2697228144989339,0.0201612903225806,0.7302771855010661,0.22494669509594883,0.0,1.4253731343283582,-0.07423372755064861,11.0,0.2697228144989339,0.0007423372755065993,0.0015193632087470987,0.0,0.5948622656126048,0.045162472820103036,5.0,1.1873889875666075,0.7228144989339019
10061,2023-05-19 15:44:25+00:00,1624.0,940,688.0,252.0,73.19148936170212,1343,212,0,1740,1129,19,195,103,544,6.0,2.0,0.3333333333333333,High,0.1637708115955121,2.0,-1.0,6.0,1.0,0.0,0.2185163887291565,15.0,2.0,25.0,6.0,0.0,0.1637708115955121,0.2185163887291565,2.0,15.0,-1.0,2.0,6.0,25.0,1.0,6.0,0.0,0.0,15.0,0.2185163887291565,0.0162162162162162,0.0063829787234042,0.001063829787234,0.0,0.2680851063829787,0.008,0.7319148936170212,0.225531914893617,0.0,1.4287234042553192,0.21851638872915657,13.0,0.2680851063829787,-0.0021851638872915635,0.0028292121909143098,0.0,-0.14643968265718854,0.045068651084791946,2.0,1.1895482728077944,0.7212765957446808
10061,2023-05-26 15:44:25+00:00,1631.0,940,688.0,252.0,73.19148936170212,1343,212,0,1740,1129,19,195,103,544,6.0,2.0,0.3333333333333333,High,0.0,0.0,0.0,0.0,0.0,0.0,0.1893295344883085,14.0,2.0,25.0,6.0,0.0,0.0,0.1893295344883085,0.0,14.0,0.0,2.0,0.0,25.0,0.0,6.0,0.0,0.0,14.0,0.1893295344883085,0.0151187904967602,0.0,0.0,0.0,0.2680851063829787,0.008,0.7319148936170212,0.225531914893617,0.0,1.4287234042553192,0.18932953448830858,12.0,0.2680851063829787,-0.001893295344883028,0.00306971186985891,0.0,-0.1637708115955121,0.044875223397732755,2.0,1.1895482728077944,0.7212765957446808
10061,2023-06-02 15:44:25+00:00,1638.0,941,691.0,250.0,73.43251859723698,1345,212,0,1743,1130,19,195,103,545,3.0,1.0,0.3333333333333333,High,0.2410292355348531,1.0,-2.0,2.0,0.0,0.0,0.7150105413830659,10.0,-4.0,21.0,4.0,0.0,0.2410292355348531,0.7150105413830659,1.0,10.0,-2.0,-4.0,2.0,21.0,0.0,4.0,0.0,0.0,10.0,0.7150105413830659,0.0107411385606874,0.002125398512221,0.0,0.0,0.2656748140276301,-0.0157480314960629,0.7343251859723698,0.2252922422954304,0.0,1.4293304994686504,0.7150105413830659,14.0,0.26567481402763016,-0.007150105413830654,0.001876560233131791,0.0,0.24102923553485311,0.04483059743421061,-4.0,1.1902654867256637,0.718384697130712
10061,2023-06-09 15:44:25+00:00,1645.0,942,691.0,251.0,73.35456475583864,1347,212,0,1744,1131,19,195,103,546,4.0,1.0,0.25,High,-0.0779538413983402,1.0,1.0,2.0,0.0,0.0,0.3268462057320249,4.0,-2.0,10.0,1.0,0.0,-0.0779538413983402,0.3268462057320249,1.0,4.0,1.0,-2.0,2.0,10.0,0.0,1.0,0.0,0.0,4.0,0.3268462057320249,0.0042643923240938,0.0021231422505307,0.0,0.0,0.2664543524416136,-0.0079051383399209,0.7335456475583864,0.22505307855626328,0.0,1.429936305732484,0.32684620573202494,6.0,0.2664543524416136,-0.0032684620573203427,0.0001063834603144409,0.0,-0.3189830769331934,0.04459244058105692,-2.0,1.1909814323607426,0.718683651804671
10061,2023-06-16 15:44:25+00:00,1652.0,942,693.0,249.0,73.56687898089172,1347,212,0,1744,1131,19,195,103,546,4.0,1.0,0.25,High,0.2123142250530776,0.0,-2.0,0.0,0.0,0.0,0.3753896191895904,2.0,-3.0,4.0,0.0,0.0,0.2123142250530776,0.3753896191895904,0.0,2.0,-2.0,-3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.3753896191895904,0.002127659574468,0.0,0.0,0.0,0.2643312101910828,-0.0119047619047619,0.7356687898089171,0.22505307855626328,0.0,1.429936305732484,0.37538961918959046,5.0,0.2643312101910828,-0.0037538961918959224,-0.00047883633735373854,0.0,0.2902680664514179,0.04453200906833639,-3.0,1.1909814323607426,0.7165605095541402
10061,2023-06-23 15:44:25+00:00,1659.0,942,694.0,248.0,73.67303609341825,1347,212,0,1744,1131,19,195,103,546,3.0,0.0,0.0,Low,0.1061571125265317,0.0,-1.0,0.0,0.0,0.0,0.4815467317161221,2.0,-4.0,4.0,0.0,0.0,0.1061571125265317,0.4815467317161221,0.0,2.0,-1.0,-4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.4815467317161221,0.002127659574468,0.0,0.0,0.0,0.2632696390658174,-0.0158730158730158,0.7367303609341825,0.22505307855626328,0.0,1.429936305732484,0.48154673171612217,6.0,0.2632696390658174,-0.004815467317161315,-0.00047883633735373854,0.0,-0.10615711252654592,0.04440809891104174,-4.0,1.1909814323607426,0.7154989384288747
10061,2023-06-30 15:44:25+00:00,1666.0,943,694.0,249.0,73.5949098621421,1349,214,0,1748,1134,19,195,103,547,3.0,0.0,0.0,Low,-0.0781262312761441,1.0,1.0,2.0,2.0,0.0,0.1623912649051249,2.0,-1.0,4.0,2.0,0.0,-0.0781262312761441,0.1623912649051249,1.0,2.0,1.0,-1.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,0.1623912649051249,0.002125398512221,0.0021208907741251,0.0021208907741251,0.0,0.264050901378579,-0.004,0.735949098621421,0.22693531283138918,0.0,1.4305408271474018,0.1623912649051249,3.0,0.264050901378579,-0.0016239126490511513,0.0016430705359587738,0.0,-0.18428334380267586,0.0441746157635907,-1.0,1.189594356261023,0.7179215270413574
10061,2023-07-07 15:44:25+00:00,1673.0,943,694.0,249.0,73.5949098621421,1349,214,0,1748,1134,19,195,103,547,4.0,0.0,0.0,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.2403451063034651,1.0,-2.0,2.0,2.0,0.0,0.0,0.2403451063034651,0.0,1.0,0.0,-2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.2403451063034651,0.0010615711252653,0.0,0.0,0.0,0.264050901378579,-0.0079681274900398,0.735949098621421,0.22693531283138918,0.0,1.4305408271474018,0.24034510630346517,3.0,0.264050901378579,-0.0024034510630345784,0.0018822342751259047,0.0,0.07812623127614415,0.04398978473529116,-2.0,1.189594356261023,0.7179215270413574
10061,2023-07-14 15:44:25+00:00,1680.0,949,696.0,253.0,73.34035827186513,1357,215,0,1759,1141,19,195,103,552,4.0,0.0,0.0,Low,-0.254551590276975,6.0,4.0,8.0,1.0,0.0,-0.2265207090265875,7.0,4.0,10.0,3.0,0.0,-0.254551590276975,-0.2265207090265875,6.0,7.0,4.0,4.0,8.0,10.0,1.0,3.0,0.0,0.0,7.0,-0.2265207090265875,0.0074309978768577,0.0084299262381454,0.0010537407797681,0.0,0.2665964172813488,0.0160642570281124,0.7334035827186512,0.22655426765015807,0.0,1.4299262381454163,-0.2265207090265875,3.0,0.2665964172813488,0.002265207090266008,0.0015011890938947947,0.0,-0.25455159027697505,0.04365497516182448,4.0,1.189307624890447,0.7186512118018967
